"Row.names","irbd_BIOME169225","irbd_control_BIOME169229","irbd_BIOME171096","irbd_control_BIOME172176","irbd_BIOME172204","irbd_control_BIOME172208","irbd_BIOME172212","irbd_control_BIOME172216","irbd_BIOME181988","irbd_control_BIOME181992","irbd_BIOME182072","irbd_control_BIOME182743","irbd_BIOME182783","irbd_control_BIOME182787","irbd_BIOME186317","irbd_control_BIOME186321","irbd_BIOME186337","irbd_control_BIOME186341","irbd_BIOME186357","irbd_control_BIOME186361","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"GGB9602_SGB15028",0,0,0,0,0,0,0,0.012950262861466,0,0,0,0,0.0197724745388784,0,0,0,0,0,0,0,0,0,0,0.477245984439986,0.770131191329182,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9602","All",0.0869539448103183,-0.536471037172276,0.70564389123883,0.0279346258012012
"Clostridium_sp_AT4",0,0,0,0.0157454894469478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290368290167925,0,0,0,0,0.590628069668518,0.835157424817716,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.121705680820315,-0.503861005116915,0.740670727295415,0.0278323752205688
"GGB9780_SGB15400",0,0,0,0,0,0,0,0.111730733001863,0,0,0,0,0,0,0,0,0.0627148615799079,0,0,0,0,0,0,0.57548578365452,0.831575667476483,"Bacteria","Firmicutes","CFGB3071","OFGB3071","FGB3071","GGB9780","All",-0.115614850299012,-0.734501951955357,0.509548402788102,0.0277435638405986
"Blautia_hansenii",0,0,0,0,0,0.0268136559742531,0,0,0,0,0,0,0,0,0,0,0,0,0.058104213815991,0,0,0,0,0.652331149041685,0.86928291127953,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.148476831249465,-0.479003062649348,0.76793445649961,0.0275471861234079
"GGB3005_SGB3996",0,0,0,0.00911055870043515,0,0,0.0201979066259531,0,0,0.00635614159571986,0,0,0,0,0,0,0,0.0163439276550957,0.022008600433412,0,0,0,0,0.487169803734731,0.775521660539883,"Bacteria","Firmicutes","CFGB1227","OFGB1227","FGB1227","GGB3005","All",0.0874439613981226,-0.536008655324698,0.706134878636998,0.0273104664070158
"Eisenbergiella_tayi",0,0,0,0,0,0.0636070165706544,0.0114588714031807,0.0669012088051289,0,0.0234029885889794,0,0,0,0,0.0465076208569706,0,0.0152419811701836,0.00971097473617434,0.0550159461370235,0.00719728418351139,0,0.0035986420917557,-7.50270729523105,0.591274441679096,0.835157424817716,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Eisenbergiella","All",-0.116816250149785,-0.735717717958334,0.508425599864426,0.0266587408020309
"GGB3001_SGB3992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282721329940616,0.044940633296559,0,0,0,0,0.525514707342783,0.790310296746392,"Bacteria","Firmicutes","CFGB1227","OFGB1227","FGB1227","GGB3001","All",0.094650534594714,-0.52921529292253,0.713365932270136,0.0264467909609791
"Desulfovibrio_desulfuricans",0,0,0,0,0,0,0,0.0320850868405076,0,0,0,0,0,0,0,0,0.0491420731956564,0.00641097432947218,0.0234542361428128,0,0,0,0,0.713565624454534,0.898055882059232,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","All",0.178374372396437,-0.451509520146103,0.798671328069408,0.0261436325298692
"GGB9641_SGB15117",0,0,0,0.0236411506708789,0,0,0,0.0272632324104577,0.0316912651346781,0,0,0,0.00631668510619076,0,0,0,0.00652691389048026,0.0349427777744998,0,0.010830724742503,0,0,0,0.812320453186048,0.943346982929685,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9641","All",-0.28563236441927,-0.91144136355473,0.355128026640322,0.0257847795080459
"Ruthenibacterium_lactatiformans",0.0132668870161211,0.0292616621331474,0.0226249273351501,0.021084728757437,0.0443789749307133,0.032663115942933,0.0258447023282722,0.082174711458927,0.0551305571309356,0.0157359584526695,0.0162426376931664,0.0443699377894448,0.00953953431591771,0.0182848906304939,0.0502217041278458,0.0135096677019194,0.0395197788104871,0.0385712157361075,0.0836018679583637,0.00848538362519365,0.0326822405693796,0.0251731954452922,0.376355985538227,0.677318545179225,0.874869787523166,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","All",0.14990706924809,-0.477681508506429,0.769397958514699,0.0253653304313816
"GGB9547_SGB14954",0,0,0,0,0,0,0,0,0,0,0.0182026561919215,0,0,0,0.0391456564498643,0.0470024109564739,0,0,0,0,0,0,0,0.697377637189097,0.885418191476196,"Bacteria","Firmicutes","CFGB3041","OFGB3041","FGB3041","GGB9547","All",0.158727623729786,-0.469544998867484,0.778438722442447,0.0248459497404569
"Blautia_obeum",0.0597943000406784,0.0878546658474391,0.0294117222898946,0.23022185981806,0.212782817304687,0.122884718486581,0.298184828759713,0.0907041037916196,0.136578551056863,0.377273828436718,0.126012203126399,0.101390716489668,0.0525913267491117,0.120109692952238,0.0646577311958288,0.0633487629038849,0.0545531953435006,0.0747972554451127,0.0925164730982897,0.0389790904273089,0.0785871021470592,0.0960474101406438,-0.289387587114278,0.670084226335977,0.87318497635374,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.13736693380496,-0.756590515961883,0.489291381057357,0.0238840719094986
"Bifidobacterium_adolescentis",0.0486092581443181,0,0,0.0534013964991831,0,0,0,0.210863184436363,0,0,0,0.413951829126235,0,0,0.186934327517627,0,0.00534792227481779,0,0.293886440696255,0,0,0,0,0.484351896975548,0.773125385687257,"Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","All",-0.0737639062427096,-0.696596582239581,0.548950701258664,0.0232237541086785
"Brotolimicola_acetigignens",0.0812447476884045,0,0.0107333323787075,0,0.0386942851034243,0.0510397963142274,0,0,0.041518555239044,0.0736730061219912,0,0.0293708688848821,0.0268173829217311,0.0329209867662428,0.0597741829501308,0.00944471604973101,0,0,0.0495268250343907,0.0407015325798416,0.0327558340125777,0.0194077924673065,0.754511944147252,0.772092981074013,0.932466105746319,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Brotolimicola","All",0.204409124282321,-0.427794586048725,0.825685086144954,0.0229613577953702
"Escherichia_coli",0.131119396059558,0.223934993994176,0.0385712022294808,0,0.0150869930868781,0,0,0.0782071437646159,0.0303806521297495,0,0.0443236594358227,0.0336009631130325,0.00997011754818731,0,0.178094119893993,0,0,0,0.0608009482150235,0.115075854928365,0.0344759271796152,0,10.7556299124898,0.506819896299238,0.783291375552983,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","All",0.0757443635974964,-0.547073312671787,0.694433149054937,0.0223556720167516
"GGB31234_SGB14869",0,0,0,0.00544061450002004,0,0,0,0,0.00790577689901498,0,0,0,0,0,0,0,0,0.00633250061867877,0,0,0,0,0,0.605032675726957,0.845234758810791,"Bacteria","Firmicutes","CFGB3009","OFGB3009","FGB3009","GGB31234","All",-0.101481007545203,-0.72023588721027,0.522791963524378,0.0221453041960312
"Clostridium_sp_NSJ_42",0.0619233223719666,0,0,0,0,0,0,0.0121822527501502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814608035734067,0.943346982929685,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.244153366738225,-0.391990909519564,0.867368632548827,0.0217421771766188
"GGB9765_SGB15382",0,0,0,0,0,0,0,0.0197598243522931,0.0130311023529233,0,0.0325372688088623,0,0,0,0.0111402478218445,0.0350657099690996,0.0897720783468432,0.0305563612084026,0,0,0,0,0,0.820856535987112,0.943346982929685,"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9765","All",0.251195711499711,-0.385696413021867,0.874810320709502,0.0215356964819052
"GGB9469_SGB14862",0,0.0409651011681297,0,0,0,0,0,0,0,0.0111850432272746,0,0,0.0363508081506691,0.00605808924513594,0,0,0,0,0,0,0,0,0,0.678955918701957,0.875065724541472,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9469","All",-0.126826827678291,-0.745867206052495,0.499088207588319,0.0213269991370801
"Alistipes_senegalensis",0.0411880901238422,0,0,0,0,0,0,0.0131685213322907,0,0,0,0,0,0.0283410470534865,0,0,0,0.0223714961368236,0,0,0,0,0,0.675598781748016,0.874869787523166,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.121840404438813,-0.740807328278062,0.503735277727015,0.0207507784494975
"Eubacterium_sp_AF34_35BH",0.0146053115231898,0,0,0,0,0,0,0.0428067546803937,0,0,0,0,0,0,0,0,0.0160474952911409,0,0,0,0,0,0,0.547593493961799,0.802319820754975,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","All",-0.0762192583638979,-0.69490723878145,0.546623303489943,0.0199345159618973
"Schaalia_SGB17158",0,0,0,0,0,0.0164141445621408,0,0,0,0,0,0,0,0,0.00740276945219767,0,0.0103442649111058,0.0127086115643887,0,0,0,0,0,0.791079108454763,0.938433347931924,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","All",-0.191715189747427,-0.812484943864259,0.439331334549731,0.0195127882285079
"GGB4567_SGB6308",0.170822787119223,0,0,0,0,0,0,0.0366974643557594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831844306069231,0.945884769327044,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4567","All",0.237398552640488,-0.398042351417192,0.860246293463361,0.0189819020211329
"Sellimonas_intestinalis",0,0.0130311056108848,0,0,0,0.039481761389398,0,0,0,0.0814719087378451,0,0.0352422188616038,0,0,0,0,0.0113183687094798,0,0.124084525078645,0.010858390559945,0,0.0054291952799725,-8.09330841100532,0.617830073058597,0.851561327719529,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Sellimonas","All",-0.0896504948681024,-0.708347008478883,0.533926822530739,0.0187486937074812
"Anaerotignum_faecicola",0.0229039651765121,0.0583735434030856,0.0191270649059695,0.0462701522817708,0.0268770201776357,0,0.00767470849931322,0,0.0247553072282464,0.0177209708544751,0.0150072307443511,0,0.00989460186247959,0.00461520845701339,0.011713507645076,0.0120543374948664,0,0.0257574682771576,0,0,0.0133603691947136,0.0083347729759399,0.679448464895627,0.724643661334635,0.901736935762208,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum","All",-0.132901502152308,-0.752042858269423,0.493437593129409,0.0185896643751926
"Blautia_wexlerae",0.166112800016746,0.0792815373336711,0.20550595071008,0.274818855962572,0.115844855018859,0.41115648612481,0.196328013976251,0.13127975393716,0.288228922737231,0.229043623841532,0.209378877451753,0.19552492744458,0.313550965259271,0.144368613536257,0.141617493802992,0.141822042447274,0.0816523336575543,0.138085835391078,0.183301236911809,0.0920560253351637,0.18981462544403,0.143095327991765,0.407565082089357,0.42630687164089,0.729926591268849,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.0501086925767562,-0.571473976733098,0.668955132574553,0.018554129778894
"Anaerotruncus_massiliensis",0,0,0,0,0.0159537360775344,0,0,0,0,0,0,0,0.0151101707991142,0,0.00887705255250367,0,0.0234051280915504,0.0491125276931554,0,0.0278406235016754,0,0,0,0.628639368275651,0.859091851309416,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","All",-0.091759742286568,-0.710463224323765,0.531938231350142,0.0184986195195044
"GGB3497_SGB4672",0,0,0,0,0.0584181626695234,0,0,0.0998180519486024,0,0,0,0,0.0426521041531721,0,0.0357539438515148,0,0.0174765870462424,0,0,0,0,0,0,0.71686592929742,0.898462687636083,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3497","All",0.127311943813414,-0.498636500920047,0.746359912984284,0.0184044768561859
"GGB51269_SGB5062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780392480745448,0.00586518494683419,0,0,0,0,0,0,0.503186899119673,0.783291375552983,"Bacteria","Firmicutes","CFGB1474","OFGB1474","FGB1474","GGB51269","All",-0.0596964822218889,-0.678457836372212,0.562322853222616,0.017805710025109
"GGB51441_SGB71759",0.00691380879634715,0.0356853082208467,0.00887141841251975,0,0,0,0,0.0235924360488128,0.0342353319280152,0,0,0,0.00928991063063271,0,0,0.0148632529956657,0,0,0,0,0,0,0,0.612057757139498,0.850240610743311,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB51441","All",-0.0823299186711826,-0.701014181245863,0.540839737684228,0.0175533638331344
"GGB9524_SGB14924",0,0,0,0,0,0,0,0.0108905758115077,0.0421681618237689,0,0.049304867528165,0,0,0.0176304331521354,0,0.0531993348459463,0.0300378316773191,0,0,0,0,0,0,0.74782315128073,0.91573354699449,"Bacteria","Firmicutes","CFGB75721","OFGB75721","FGB75721","GGB9524","All",0.131722080610687,-0.494533746592442,0.750842825776751,0.0166234706751077
"Segatella_copri",0,0,0.0511887471684999,0,0,0,0,0,0.075925418679974,0,0,0,0,0.135079256932156,0.0345235184517961,0,0,0,0,0,0,0,0,0.452681306399506,0.740636915192525,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","All",0.0478267622666526,-0.573656446720771,0.666698018768735,0.0164623273767931
"GGB9832_SGB15478",0,0,0,0,0,0,0,0.00855580252625752,0,0,0,0,0,0,0,0,0,0.00842031622322328,0.0257827012199883,0,0,0,0,0.674462943027682,0.874869787523166,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","GGB9832","All",0.0933440187756521,-0.530445492197722,0.712053594546788,0.0159657389550237
"Rothia_SGB49305",0,0.00941820980391626,0,0.00622900425939159,0,0,0,0,0,0,0.0119459964462602,0,0,0,0,0,0,0,0,0,0,0,0,0.58368974673013,0.831855087160077,"Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia","All",-0.0677202965651642,-0.686434417724462,0.554687593398433,0.0158342199390882
"Evtepia_gabavorous",0.0895371379420143,0.107131922418379,0,0.0772012309338934,0.0803972457832784,0,0.14470187504144,0,0.0730698029918466,0.0906325831397638,0.0757871358468158,0.0697968854804006,0,0.0694055434735084,0,0.0892593820667348,0.0601103132740828,0.0762388122933688,0.0596003875279608,0.0409369771789626,0.0665900581329647,0.0730178488868847,-0.132904324947819,0.493897811285869,0.781580197530073,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Evtepia","All",-0.051605624950563,-0.670436732138158,0.570043273937587,0.0158100488343948
"GGB4745_SGB6571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099801461340166,0.027682046824199,0,0,0,0,0,0,0.823226399364785,0.943346982929685,"Bacteria","Tenericutes","CFGB1787","OFGB1787","FGB1787","GGB4745","All",0.183827936507653,-0.446524528861412,0.804310810086514,0.0155299147764851
"Coprococcus_catus",0.0316375364308346,0.0388363107644972,0,0.0568302277924534,0.0756267003694975,0,0.0683510823683166,0.038716252396377,0,0,0.0467449647918895,0,0.0436131258287356,0.0745222957159738,0.0390778327254128,0.073190566456246,0,0,0.0818274707052728,0.0365882139142435,0.0413454792770742,0.0376522331553102,0.134925903196216,0.802980669224904,0.940522077368175,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","All",0.16294031455782,-0.465667638772365,0.782765925574156,0.0155273825627084
"Lawsonibacter_faecis",0.00673800252223882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367397354713712,0,0,0,0,0,0.868422889458994,0.961468199043887,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","All",-0.249131889741916,-0.872627678485676,0.387539500792159,0.0152639965170656
"Roseburia_sp_AM59_24XD",0.0278118546392339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182657366752348,0,0,0,0,0,0,0,0.669203680476738,0.87318497635374,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",0.0864255640288328,-0.536969984444796,0.705114440712755,0.0150762205129705
"Lachnospiraceae_bacterium_CLA_AA_H244",0.0221896532004376,0,0,0.0452326715448212,0.0432234187344104,0.151059043615384,0,0,0.0340227377630169,0,0.0464311256589773,0,0.028928065705667,0.00878646567026448,0.029107372943469,0.0545908378025101,0.0136605859199091,0.0201805740190259,0,0,0.0255588594530523,0.00439323283513224,2.53505698349776,0.784171469057459,0.938433347931924,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","All",-0.138548097832114,-0.757794543702156,0.488195717302979,0.0146291499651506
"GGB4727_SGB6548",0,0,0,0,0,0,0,0.031475811990297,0,0,0,0,0.0415884127287255,0,0,0,0,0,0,0,0,0,0,0.561850611021834,0.815098546531675,"Bacteria","Firmicutes","CFGB9119","OFGB9119","FGB9119","GGB4727","All",0.058276270496649,-0.563676456337724,0.677048267031702,0.0145911626348962
"Lactococcus_lactis",0,0,0.0141390707411628,0.0662261839224392,0.0241125051395945,0.0440892142605073,0,0,0,0,0,0,0.0339476370834533,0,0,0,0,0.0118535513216811,0.0151333281167641,0,0,0,0,0.806979543233229,0.9426579099481,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","All",-0.155573000147188,-0.775202283810434,0.472452135241612,0.0144896763208575
"Alistipes_shahii",0.0769217768483502,0,0.0665389373979211,0.0476951146725588,0,0.0519560155923778,0.0148531545908224,0,0.0451107549300619,0.0469981423341782,0.0202276029855781,0.025102435767159,0.0429328697061154,0.168911238546422,0.0462441756298214,0.0337198901959429,0.0820982917785702,0.128067493613067,0.0610937283045402,0.118406929891311,0.0456774652799417,0.0473466285033685,-0.0517568941309127,0.895829514783736,0.975311615910573,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.295907242755017,-0.922448213048747,0.346074588552908,0.0141368599274059
"GGB9548_SGB14955",0,0,0,0,0,0,0,0.0264643761975763,0,0,0,0,0,0,0,0,0.05366155886526,0,0,0,0,0,0,0.796355586815728,0.938433347931924,"Bacteria","Firmicutes","CFGB3041","OFGB3041","FGB3041","GGB9548","All",0.137797663417965,-0.48889178756263,0.757029507666798,0.0136272200303112
"Lawsonibacter_hominis",0,0,0,0,0,0,0.00843218109527805,0,0,0,0.0189140890670757,0,0,0.00648078574040636,0.0497699138703472,0.0860538319984178,0.0608454305937518,0.0797689745535295,0,0,0,0,0,0.875694640688518,0.964082510963621,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","All",-0.228803567836631,-0.851206220565551,0.405762164402398,0.0131899097914947
"Dysosmobacter_welbionis",0,0.160018832063701,0.0456052794506657,0.01855369045793,0,0,0.00654985566206724,0,0.0288258600202826,0.0226005942328068,0,0,0.0162856781981303,0.00858497543759692,0,0.00830671980740426,0.0178978826458986,0.046844489589723,0.0969049176383736,0,0.0114177669300988,0.00844584762250059,0.434081083843841,0.697511104999923,0.885418191476196,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","All",-0.0829762587395655,-0.701660874462413,0.540228596025186,0.0129815422189307
"Faecalitalea_cylindroides",0,0,0,0.0342104702205799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123247166806466,0.0610814049548024,0,0,0,0.785663324390287,0.938433347931924,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","All",0.119120111883386,-0.506273817618753,0.738050519569002,0.0124794421898485
"Coprococcus_comes",0.0135724454003948,0.130419049695486,0.102767833131103,0,0.107931315284476,0,0.02353300170744,0.104603276508916,0.0865452628792049,0.089201908882396,0.0407531561369397,0.0981759967252885,0.0900566341869084,0.0763111696962336,0.0815969535233587,0.0719020422404763,0,0.0629900601064111,0.0771667915879729,0.0463307203349413,0.0793818725556658,0.074106605968355,0.099181636208459,0.693784710404755,0.884500420840695,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","All",-0.0746787662235118,-0.693369646508332,0.548083260331077,0.0118571416699462
"GGB9613_SGB15048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00521538530665395,0,0.010681963296484,0.0060745765045463,0,0,0,0,0,0.944485907397875,0.988832259693554,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9613","All",0.473209895890741,-0.19446778036992,1.11784163767991,0.0117377432709065
"GGB9715_SGB15265",0,0,0.0522981134279562,0,0,0,0,0.0333333319265114,0,0,0.0610025809842393,0,0,0,0,0,0,0.108579307217349,0,0,0,0,0,0.647243576388922,0.86730657833007,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9715","All",-0.0618258484224362,-0.680572583185276,0.560294513547424,0.0116808967158736
"GGB87445_SGB15180",0.21014528672384,0,0,0,0,0,0,0.060715946949809,0,0,0,0,0,0,0.240189103403391,0.108151443055566,0,0,0,0.0440244479189216,0,0,0,0.914652696871524,0.979509888104232,"Bacteria","Firmicutes","CFGB79294","OFGB79294","FGB79294","GGB87445","All",0.28704770975134,-0.35387910782959,0.91295541298022,0.0111213135338355
"GGB9762_SGB15377",0,0,0,0,0,0,0,0,0,0,0.0295085236621538,0,0,0.0591911264643637,0,0,0,0,0,0,0,0,0,0.830613284580858,0.945884769327044,"Bacteria","Firmicutes","CFGB58251","OFGB58251","FGB58251","GGB9762","All",-0.13601448408604,-0.755212451991491,0.490546517473752,0.0109629207320898
"Blautia_hydrogenotrophica",0,0,0,0.0528620976222685,0.00982360131752093,0,0.0579936936107341,0.00907205737088595,0,0.0347114332203681,0,0.00448331714932336,0,0,0,0.0279088209435568,0.00672314517393093,0.039389126761398,0.0485040803706909,0,0,0.00677768726010466,-8.41231169594412,0.827052513606111,0.945884769327044,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.132854012679303,-0.751994477857866,0.493481669239688,0.0109560604505076
"GGB9747_SGB15356",0.0464731531791894,0,0,0,0,0,0,0,0,0,0,0,0,0.0823591034539432,0.0807785841869507,0,0,0,0,0,0,0,0,0.793855200433274,0.938433347931924,"Bacteria","Firmicutes","CFGB3062","OFGB3062","FGB3062","GGB9747","All",0.109000308857217,-0.515738266444561,0.72781706306376,0.0109282299054212
"Blautia_stercoris",0.0138820870365608,0,0.0572396423108748,0,0,0,0.0640523790157374,0,0,0.282132567198771,0,0,0.0594530140673994,0.0320351512095974,0,0,0,0,0,0,0,0,0,0.823212058954322,0.943346982929685,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.121939770630605,-0.740907951225419,0.50364258801047,0.0103024810410963
"GGB2958_SGB3940",0.0750457431762256,0,0,0,0,0,0,0.0163958525363617,0,0,0,0,0,0,0,0.0205245996769694,0,0,0,0,0,0,0,0.856441408114408,0.95719922083375,"Bacteria","Firmicutes","CFGB1201","OFGB1201","FGB1201","GGB2958","All",0.145532480100962,-0.48172592217418,0.764924002967119,0.0097946769154409
"Frisingicoccus_SGB4674",0,0,0,0,0,0,0,0,0,0,0.0247087923560709,0,0,0,0,0.00827052395058538,0,0,0,0.0229148849713908,0,0,0,0.685795110693989,0.881950480783317,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Frisingicoccus","All",-0.0560932751797169,-0.674882920840135,0.565758334906163,0.00918839346443341
"GGB40351_SGB14301",0,0,0,0,0,0,0,0.128414711484478,0,0,0,0,0.099654031440283,0,0,0.0208317741523043,0.0926419190545695,0.183881489845145,0,0,0,0,0,0.913898886067863,0.979509888104232,"Bacteria","Firmicutes","CFGB2979","OFGB2979","FGB2979","GGB40351","All",-0.231886997558173,-0.854446460377045,0.402990142258885,0.00906721106514074
"Ruminococcus_lactaris",0,0,0,0.0296674572514154,0.0763979645488185,0,0.0757645999672887,0.0772538746992839,0,0.0966423243713682,0,0,0.041788939085366,0.0225163412138546,0,0.0533056340431389,0.0605100536948103,0,0,0,0,0.0112581706069273,-9.14273286791024,0.658328316246073,0.871360400604353,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",-0.0494421559806774,-0.668295671589138,0.572111293981022,0.00897659247833359
"Alistipes_finegoldii",0.00769422877290208,0,0.0208245692428425,0.00716246235547894,0.0434152590613268,0,0.0329528889325536,0.0532360327534575,0.0417697811188776,0.0907151977756487,0.0115501503149947,0,0.0178531146564245,0.0567252104635932,0.105716465156336,0.0495520863913097,0.0551278279692974,0.0537212922253468,0,0,0.026888729087698,0.0283572743733943,-0.0766619037821069,0.77131973081788,0.932466105746319,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",0.0786765116694725,-0.544296070038452,0.697361435592042,0.00887200081731912
"GGB3496_SGB4671",0,0.0466184000363411,0.0287946023825888,0,0,0,0,0,0.0716482986776773,0,0,0,0,0,0,0,0,0.0783566178193978,0,0,0,0,0,0.718465069399992,0.898462687636083,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3496","All",-0.0617270919940252,-0.680474497236723,0.560388668496607,0.00886366114030516
"GGB35597_SGB49163",0.0451395960531579,0,0,0,0,0,0,0.0337614062381352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734602727664387,0.905190390364694,"Bacteria","Firmicutes","CFGB9828","OFGB9828","FGB9828","GGB35597","All",0.0606797777721059,-0.561386070394205,0.679434210176497,0.0081279023123942
"Clostridiaceae_bacterium_Marseille_Q4143",0,0,0,0,0,0,0,0,0,0,0,0,0.00759612275745925,0,0,0,0,0.0188823362365335,0,0.0068557086469554,0,0,0,0.93267937584658,0.988832259693554,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","All",-0.262975046792421,-0.887295282394702,0.375200925896593,0.00795963052101361
"GGB4588_SGB6347",0,0,0,0,0,0,0,0.019270335106298,0,0,0,0,0,0,0.035371196704257,0,0,0,0,0,0,0,0,0.859861352160498,0.959201394739647,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4588","All",0.120887105878069,-0.504624616520439,0.739840931081182,0.00792675740621481
"Mediterraneibacter_SGB48424",0,0,0,0,0,0,0,0,0,0.0115241421575484,0,0,0,0,0,0,0,0,0.0176955607585751,0,0,0,0,0.816679971951081,0.943346982929685,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",0.0880503785322733,-0.535436315355545,0.706742686220692,0.00774386303892446
"Vescimonas_coprocola",0,0,0,0.00989965564549546,0.0249785908651353,0.0387459778669089,0.120372529294943,0.0303476907384361,0,0.0165959401765592,0.0213862072841697,0.0106725963699178,0,0.0162272328471116,0,0.0217157585612044,0,0.11993097601902,0.0305252343770463,0.0229519617818684,0,0.0191558493688818,-9.90849277320602,0.904607817070916,0.979437507821267,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","All",-0.177106369979293,-0.797361514330098,0.452669949941284,0.00771115178181784
